Strategy,Side,PnL,Time,Reason
TREND,SHORT,-0.06,2025-07-04 17:45:00,SL_TRAIL
TREND,SHORT,-0.4,2025-07-04 20:30:00,SL_TRAIL
TREND,SHORT,-0.74,2025-07-04 22:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-04 22:30:00,SL_HIT
SWING,SHORT,-2.0,2025-07-04 22:30:00,SL_HIT
SWING,SHORT,-2.0,2025-07-05 02:45:00,SL_HIT
SWING,SHORT,-2.0,2025-07-05 11:15:00,SL_HIT
SWING,SHORT,-2.0,2025-07-05 11:30:00,SL_HIT
SWING,SHORT,-2.0,2025-07-05 11:30:00,SL_HIT
TREND,LONG,-0.97,2025-07-05 16:30:00,SL_TRAIL
TREND,SHORT,-0.69,2025-07-05 19:15:00,SL_TRAIL
TREND,LONG,-0.1,2025-07-06 00:00:00,SL_TRAIL
TREND,LONG,-0.35,2025-07-06 05:30:00,SL_TRAIL
TREND,LONG,-0.34,2025-07-06 07:45:00,SL_TRAIL
TREND,LONG,-0.71,2025-07-06 12:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-06 13:45:00,SL_HIT
SWING,SHORT,-2.0,2025-07-06 13:45:00,SL_HIT
TREND,LONG,1.1,2025-07-06 18:30:00,SL_TRAIL
TREND,LONG,1.68,2025-07-06 21:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-06 21:15:00,SL_HIT
TREND,LONG,1.06,2025-07-06 21:30:00,SL_TRAIL
SWING,LONG,3.0,2025-07-06 21:30:00,TP_HIT
SWING,LONG,3.0,2025-07-06 21:30:00,TP_HIT
TREND,LONG,-0.42,2025-07-06 23:00:00,SL_TRAIL
TREND,LONG,0.01,2025-07-07 06:30:00,SL_TRAIL
TREND,LONG,-0.05,2025-07-07 12:15:00,SL_TRAIL
TREND,LONG,0.03,2025-07-07 13:15:00,SL_TRAIL
TREND,LONG,-0.83,2025-07-07 14:30:00,SL_TRAIL
TREND,LONG,-1.31,2025-07-07 16:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-07 17:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-07 18:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-07 20:15:00,SL_HIT
TREND,LONG,-0.45,2025-07-08 00:45:00,SL_TRAIL
TREND,LONG,-0.38,2025-07-08 07:15:00,SL_TRAIL
TREND,LONG,-0.36,2025-07-08 09:00:00,SL_TRAIL
TREND,LONG,-0.05,2025-07-08 11:00:00,SL_TRAIL
SWING,LONG,3.0,2025-07-08 11:15:00,TP_HIT
SWING,LONG,3.0,2025-07-08 11:45:00,TP_HIT
SWING,LONG,3.0,2025-07-08 12:00:00,TP_HIT
TREND,LONG,1.09,2025-07-08 13:30:00,SL_TRAIL
TREND,LONG,-1.16,2025-07-08 15:15:00,SL_TRAIL
TREND,LONG,1.22,2025-07-08 17:00:00,SL_TRAIL
SWING,LONG,3.0,2025-07-08 17:00:00,TP_HIT
SWING,LONG,3.0,2025-07-08 17:00:00,TP_HIT
SWING,LONG,3.0,2025-07-08 17:00:00,TP_HIT
TREND,LONG,-0.4,2025-07-09 01:15:00,SL_TRAIL
TREND,LONG,-0.57,2025-07-09 03:30:00,SL_TRAIL
TREND,LONG,2.34,2025-07-09 05:30:00,SL_TRAIL
SWING,LONG,3.0,2025-07-09 05:30:00,TP_HIT
SWING,LONG,3.0,2025-07-09 05:30:00,TP_HIT
SWING,LONG,3.0,2025-07-09 05:30:00,TP_HIT
TREND,LONG,-1.24,2025-07-09 06:00:00,SL_TRAIL
TREND,LONG,-0.2,2025-07-09 14:00:00,SL_TRAIL
TREND,LONG,-1.28,2025-07-09 17:30:00,SL_TRAIL
TREND,LONG,-0.04,2025-07-09 20:00:00,SL_TRAIL
SWING,LONG,3.0,2025-07-09 22:00:00,TP_HIT
SWING,LONG,3.0,2025-07-09 22:00:00,TP_HIT
TREND,LONG,0.53,2025-07-10 00:15:00,SL_TRAIL
TREND,LONG,-0.61,2025-07-10 03:45:00,SL_TRAIL
TREND,LONG,-0.91,2025-07-10 08:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-10 09:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-10 09:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-10 12:15:00,SL_HIT
TREND,LONG,1.05,2025-07-10 17:00:00,SL_TRAIL
SWING,LONG,3.0,2025-07-10 17:00:00,TP_HIT
SWING,LONG,3.0,2025-07-10 17:00:00,TP_HIT
SWING,LONG,3.0,2025-07-10 17:00:00,TP_HIT
TREND,LONG,0.8,2025-07-10 21:15:00,SL_TRAIL
TREND,LONG,-0.65,2025-07-10 23:30:00,SL_TRAIL
TREND,LONG,-1.83,2025-07-11 00:15:00,SL_TRAIL
TREND,LONG,-0.31,2025-07-11 04:30:00,SL_TRAIL
SWING,LONG,3.0,2025-07-11 05:30:00,TP_HIT
SWING,LONG,3.0,2025-07-11 05:45:00,TP_HIT
TREND,LONG,0.97,2025-07-11 06:45:00,SL_TRAIL
SWING,LONG,3.0,2025-07-11 08:45:00,TP_HIT
TREND,LONG,1.29,2025-07-11 12:15:00,SL_TRAIL
TREND,LONG,-0.97,2025-07-11 15:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-11 15:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-11 15:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-11 15:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-11 21:30:00,SL_HIT
SWING,LONG,-2.0,2025-07-11 21:30:00,SL_HIT
SWING,LONG,-2.0,2025-07-11 22:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-12 00:30:00,SL_HIT
SWING,LONG,-2.0,2025-07-12 00:30:00,SL_HIT
TREND,SHORT,-1.81,2025-07-12 02:15:00,SL_TRAIL
SWING,LONG,3.0,2025-07-12 02:15:00,TP_HIT
TREND,SHORT,0.49,2025-07-12 06:30:00,SL_TRAIL
TREND,SHORT,-1.13,2025-07-12 08:30:00,SL_TRAIL
SWING,LONG,3.0,2025-07-12 08:30:00,TP_HIT
SWING,SHORT,-2.0,2025-07-12 09:00:00,SL_HIT
SWING,SHORT,3.0,2025-07-12 13:30:00,TP_HIT
SWING,SHORT,3.0,2025-07-12 15:00:00,TP_HIT
SWING,SHORT,3.0,2025-07-12 15:30:00,TP_HIT
TREND,SHORT,0.7,2025-07-12 16:15:00,SL_TRAIL
TREND,SHORT,-0.4,2025-07-12 21:30:00,SL_TRAIL
TREND,SHORT,-0.89,2025-07-13 06:30:00,SL_TRAIL
TREND,LONG,-0.8,2025-07-13 10:45:00,SL_TRAIL
TREND,LONG,0.29,2025-07-13 12:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-13 12:45:00,SL_HIT
SWING,SHORT,-2.0,2025-07-13 12:45:00,SL_HIT
SWING,SHORT,-2.0,2025-07-13 12:45:00,SL_HIT
TREND,LONG,1.88,2025-07-13 14:15:00,SL_TRAIL
TREND,LONG,-1.35,2025-07-13 14:45:00,SL_TRAIL
TREND,LONG,-0.56,2025-07-13 16:00:00,SL_TRAIL
TREND,LONG,-0.35,2025-07-13 21:30:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-13 21:30:00,SL_HIT
SWING,LONG,3.0,2025-07-14 02:00:00,TP_HIT
SWING,LONG,3.0,2025-07-14 02:15:00,TP_HIT
SWING,LONG,3.0,2025-07-14 02:30:00,TP_HIT
TREND,LONG,3.77,2025-07-14 05:45:00,SL_TRAIL
TREND,LONG,0.63,2025-07-14 11:30:00,SL_TRAIL
TREND,LONG,-1.23,2025-07-14 14:30:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-14 14:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-14 14:45:00,SL_HIT
TREND,LONG,-1.68,2025-07-14 15:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-14 15:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-14 18:00:00,SL_HIT
SWING,LONG,-2.0,2025-07-14 18:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-14 18:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-15 02:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-15 03:00:00,SL_HIT
SWING,LONG,-2.0,2025-07-15 03:00:00,SL_HIT
SWING,LONG,3.0,2025-07-15 06:00:00,TP_HIT
SWING,LONG,3.0,2025-07-15 06:00:00,TP_HIT
SWING,LONG,3.0,2025-07-15 06:00:00,TP_HIT
TREND,LONG,-1.43,2025-07-15 07:45:00,SL_TRAIL
TREND,LONG,-1.39,2025-07-15 11:30:00,SL_TRAIL
TREND,SHORT,-1.01,2025-07-15 12:30:00,SL_TRAIL
TREND,SHORT,-1.25,2025-07-15 12:45:00,SL_TRAIL
SWING,LONG,3.0,2025-07-15 13:15:00,TP_HIT
SWING,LONG,3.0,2025-07-15 13:45:00,TP_HIT
SWING,LONG,3.0,2025-07-15 14:00:00,TP_HIT
TREND,LONG,-1.4,2025-07-15 14:30:00,SL_TRAIL
TREND,LONG,2.28,2025-07-15 18:30:00,SL_TRAIL
TREND,LONG,-1.62,2025-07-15 19:45:00,SL_TRAIL
SWING,LONG,3.0,2025-07-15 23:00:00,TP_HIT
SWING,LONG,3.0,2025-07-15 23:00:00,TP_HIT
TREND,LONG,1.47,2025-07-16 02:15:00,SL_TRAIL
TREND,LONG,1.12,2025-07-16 05:00:00,SL_TRAIL
SWING,LONG,3.0,2025-07-16 05:00:00,TP_HIT
SWING,LONG,3.0,2025-07-16 05:00:00,TP_HIT
SWING,LONG,3.0,2025-07-16 05:00:00,TP_HIT
TREND,LONG,-1.52,2025-07-16 06:00:00,SL_TRAIL
TREND,LONG,0.7,2025-07-16 10:45:00,SL_TRAIL
TREND,LONG,-0.11,2025-07-16 15:15:00,SL_TRAIL
TREND,LONG,-0.05,2025-07-16 20:45:00,SL_TRAIL
TREND,LONG,-0.72,2025-07-16 22:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-16 23:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-16 23:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-16 23:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-17 01:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-17 01:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-17 01:45:00,SL_HIT
TREND,SHORT,-0.85,2025-07-17 06:15:00,SL_TRAIL
TREND,SHORT,-1.25,2025-07-17 07:30:00,SL_TRAIL
SWING,LONG,3.0,2025-07-17 08:00:00,TP_HIT
SWING,LONG,3.0,2025-07-17 09:30:00,TP_HIT
SWING,LONG,3.0,2025-07-17 09:30:00,TP_HIT
TREND,LONG,-0.26,2025-07-17 11:00:00,SL_TRAIL
TREND,LONG,-1.7,2025-07-17 13:45:00,SL_TRAIL
TREND,LONG,-1.57,2025-07-17 16:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-17 16:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-17 16:45:00,SL_HIT
TREND,SHORT,-1.07,2025-07-17 19:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-17 20:00:00,SL_HIT
TREND,SHORT,-1.08,2025-07-17 21:00:00,SL_TRAIL
TREND,SHORT,-1.64,2025-07-18 01:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-18 01:00:00,SL_HIT
SWING,SHORT,-2.0,2025-07-18 01:00:00,SL_HIT
SWING,SHORT,-2.0,2025-07-18 04:15:00,SL_HIT
SWING,SHORT,-2.0,2025-07-18 05:45:00,SL_HIT
SWING,SHORT,-2.0,2025-07-18 06:00:00,SL_HIT
TREND,LONG,0.64,2025-07-18 07:30:00,SL_TRAIL
TREND,LONG,-1.29,2025-07-18 08:30:00,SL_TRAIL
TREND,LONG,-0.55,2025-07-18 13:00:00,SL_TRAIL
TREND,LONG,-1.84,2025-07-18 14:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-18 14:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-18 14:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-18 15:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-18 15:30:00,SL_HIT
SWING,LONG,-2.0,2025-07-18 15:30:00,SL_HIT
TREND,SHORT,1.24,2025-07-18 21:00:00,SL_TRAIL
TREND,SHORT,-1.73,2025-07-18 22:30:00,SL_TRAIL
SWING,LONG,3.0,2025-07-18 22:30:00,TP_HIT
TREND,SHORT,-0.54,2025-07-19 04:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-19 08:00:00,TP_HIT
TREND,SHORT,1.31,2025-07-19 12:45:00,SL_TRAIL
TREND,SHORT,-0.08,2025-07-19 15:15:00,SL_TRAIL
TREND,SHORT,-0.7,2025-07-19 16:45:00,SL_TRAIL
TREND,SHORT,-0.54,2025-07-19 19:30:00,SL_TRAIL
TREND,SHORT,-1.17,2025-07-19 22:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-20 01:15:00,SL_HIT
SWING,LONG,3.0,2025-07-20 07:30:00,TP_HIT
SWING,LONG,3.0,2025-07-20 07:30:00,TP_HIT
SWING,SHORT,-2.0,2025-07-20 07:30:00,SL_HIT
TREND,LONG,0.52,2025-07-20 09:15:00,SL_TRAIL
TREND,LONG,0.06,2025-07-20 14:00:00,SL_TRAIL
TREND,LONG,1.4,2025-07-20 17:00:00,SL_TRAIL
TREND,LONG,-1.57,2025-07-20 18:15:00,SL_TRAIL
TREND,LONG,-1.26,2025-07-20 22:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-20 22:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-20 22:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-20 22:15:00,SL_HIT
SWING,LONG,3.0,2025-07-21 05:30:00,TP_HIT
SWING,LONG,3.0,2025-07-21 06:15:00,TP_HIT
SWING,LONG,3.0,2025-07-21 06:15:00,TP_HIT
TREND,LONG,1.38,2025-07-21 07:45:00,SL_TRAIL
TREND,LONG,-0.48,2025-07-21 09:15:00,SL_TRAIL
TREND,LONG,-0.05,2025-07-21 12:00:00,SL_TRAIL
TREND,LONG,-1.13,2025-07-21 13:00:00,SL_TRAIL
TREND,LONG,-0.22,2025-07-21 15:30:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-21 16:00:00,SL_HIT
SWING,LONG,-2.0,2025-07-21 16:00:00,SL_HIT
SWING,LONG,-2.0,2025-07-21 16:00:00,SL_HIT
TREND,SHORT,-0.41,2025-07-22 00:30:00,SL_TRAIL
TREND,SHORT,-0.14,2025-07-22 01:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-22 01:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-22 01:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-22 01:15:00,SL_HIT
TREND,SHORT,-1.23,2025-07-22 01:30:00,SL_TRAIL
TREND,SHORT,2.37,2025-07-22 07:15:00,SL_TRAIL
TREND,SHORT,1.01,2025-07-22 10:45:00,SL_TRAIL
TREND,SHORT,0.69,2025-07-22 13:45:00,SL_TRAIL
TREND,SHORT,-1.26,2025-07-22 14:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-22 19:45:00,TP_HIT
SWING,SHORT,3.0,2025-07-22 19:45:00,TP_HIT
SWING,SHORT,3.0,2025-07-22 19:45:00,TP_HIT
TREND,SHORT,1.08,2025-07-22 21:00:00,SL_TRAIL
TREND,SHORT,-1.34,2025-07-22 22:30:00,SL_TRAIL
TREND,SHORT,-0.42,2025-07-23 02:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-23 06:15:00,TP_HIT
SWING,SHORT,3.0,2025-07-23 09:30:00,TP_HIT
SWING,SHORT,3.0,2025-07-23 10:00:00,TP_HIT
TREND,SHORT,1.48,2025-07-23 10:30:00,SL_TRAIL
TREND,SHORT,2.6,2025-07-23 13:30:00,SL_TRAIL
TREND,SHORT,-2.03,2025-07-23 15:45:00,SL_TRAIL
TREND,SHORT,1.46,2025-07-23 22:00:00,SL_TRAIL
TREND,SHORT,1.33,2025-07-24 05:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-24 05:45:00,TP_HIT
SWING,SHORT,3.0,2025-07-24 05:45:00,TP_HIT
TREND,SHORT,-1.09,2025-07-24 06:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-24 06:30:00,TP_HIT
TREND,SHORT,-2.14,2025-07-24 07:30:00,SL_TRAIL
TREND,SHORT,-1.68,2025-07-24 11:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-24 12:00:00,SL_HIT
TREND,SHORT,-0.7,2025-07-24 14:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-24 14:45:00,SL_HIT
SWING,SHORT,-2.0,2025-07-24 14:45:00,SL_HIT
SWING,SHORT,3.0,2025-07-24 16:45:00,TP_HIT
TREND,SHORT,-1.43,2025-07-24 17:15:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-25 00:00:00,TP_HIT
SWING,SHORT,3.0,2025-07-25 01:15:00,TP_HIT
TREND,SHORT,0.47,2025-07-25 01:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-25 03:00:00,TP_HIT
TREND,SHORT,0.07,2025-07-25 05:15:00,SL_TRAIL
TREND,SHORT,-0.83,2025-07-25 08:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-25 09:15:00,SL_HIT
SWING,SHORT,-2.0,2025-07-25 09:15:00,SL_HIT
SWING,SHORT,-2.0,2025-07-25 09:15:00,SL_HIT
TREND,SHORT,-1.12,2025-07-25 20:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-26 01:30:00,SL_HIT
SWING,SHORT,-2.0,2025-07-26 02:30:00,SL_HIT
SWING,SHORT,-2.0,2025-07-26 02:30:00,SL_HIT
TREND,LONG,0.49,2025-07-26 06:30:00,SL_TRAIL
TREND,LONG,-0.3,2025-07-26 11:30:00,SL_TRAIL
TREND,LONG,-0.28,2025-07-26 14:15:00,SL_TRAIL
TREND,LONG,0.08,2025-07-26 23:00:00,SL_TRAIL
TREND,LONG,-0.61,2025-07-27 02:45:00,SL_TRAIL
TREND,LONG,-0.08,2025-07-27 06:45:00,SL_TRAIL
TREND,LONG,-0.66,2025-07-27 09:45:00,SL_TRAIL
TREND,LONG,-0.34,2025-07-27 11:45:00,SL_TRAIL
TREND,LONG,-0.79,2025-07-27 15:15:00,SL_TRAIL
TREND,LONG,0.32,2025-07-27 19:45:00,SL_TRAIL
TREND,LONG,0.8,2025-07-27 23:00:00,SL_TRAIL
SWING,LONG,3.0,2025-07-27 23:45:00,TP_HIT
SWING,LONG,3.0,2025-07-27 23:45:00,TP_HIT
SWING,LONG,3.0,2025-07-28 00:15:00,TP_HIT
TREND,LONG,0.63,2025-07-28 01:30:00,SL_TRAIL
TREND,LONG,1.18,2025-07-28 07:00:00,SL_TRAIL
TREND,LONG,-0.38,2025-07-28 11:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-07-28 13:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-28 13:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-28 13:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-28 14:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-28 14:15:00,SL_HIT
SWING,LONG,-2.0,2025-07-28 14:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-28 18:00:00,SL_HIT
SWING,LONG,-2.0,2025-07-28 19:45:00,SL_HIT
SWING,LONG,-2.0,2025-07-28 20:15:00,SL_HIT
TREND,SHORT,0.39,2025-07-28 21:30:00,SL_TRAIL
TREND,SHORT,-0.36,2025-07-29 00:15:00,SL_TRAIL
TREND,SHORT,-0.11,2025-07-29 00:30:00,SL_TRAIL
TREND,SHORT,-1.19,2025-07-29 03:45:00,SL_TRAIL
TREND,SHORT,-0.33,2025-07-29 06:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-07-29 07:30:00,SL_HIT
SWING,SHORT,-2.0,2025-07-29 08:00:00,SL_HIT
SWING,SHORT,3.0,2025-07-29 10:45:00,TP_HIT
SWING,SHORT,3.0,2025-07-29 10:45:00,TP_HIT
TREND,SHORT,0.35,2025-07-29 12:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-29 14:45:00,TP_HIT
TREND,SHORT,1.49,2025-07-29 17:30:00,SL_TRAIL
TREND,SHORT,-0.15,2025-07-29 21:45:00,SL_TRAIL
TREND,SHORT,0.2,2025-07-30 01:45:00,SL_TRAIL
TREND,SHORT,-0.23,2025-07-30 06:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-30 11:15:00,TP_HIT
SWING,SHORT,3.0,2025-07-30 11:15:00,TP_HIT
SWING,SHORT,3.0,2025-07-30 11:15:00,TP_HIT
TREND,SHORT,2.21,2025-07-30 14:45:00,SL_TRAIL
TREND,SHORT,0.75,2025-07-30 18:45:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-30 18:45:00,TP_HIT
SWING,SHORT,3.0,2025-07-30 19:00:00,TP_HIT
SWING,SHORT,3.0,2025-07-30 19:00:00,TP_HIT
TREND,SHORT,-0.89,2025-07-30 19:45:00,SL_TRAIL
TREND,SHORT,-0.34,2025-07-30 23:30:00,SL_TRAIL
TREND,SHORT,-0.85,2025-07-31 00:30:00,SL_TRAIL
TREND,SHORT,1.32,2025-07-31 12:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-31 13:00:00,TP_HIT
SWING,SHORT,3.0,2025-07-31 13:15:00,TP_HIT
SWING,SHORT,3.0,2025-07-31 13:15:00,TP_HIT
TREND,SHORT,0.51,2025-07-31 16:15:00,SL_TRAIL
SWING,SHORT,3.0,2025-07-31 22:00:00,TP_HIT
SWING,SHORT,3.0,2025-07-31 22:30:00,TP_HIT
TREND,SHORT,2.64,2025-08-01 03:15:00,SL_TRAIL
TREND,SHORT,1.19,2025-08-01 11:45:00,SL_TRAIL
TREND,SHORT,0.18,2025-08-01 14:15:00,SL_TRAIL
TREND,SHORT,-0.75,2025-08-01 20:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-08-01 22:15:00,TP_HIT
SWING,SHORT,3.0,2025-08-01 22:15:00,TP_HIT
SWING,SHORT,3.0,2025-08-01 22:30:00,TP_HIT
TREND,SHORT,-0.19,2025-08-02 00:45:00,SL_TRAIL
TREND,SHORT,1.16,2025-08-02 06:15:00,SL_TRAIL
TREND,SHORT,-0.54,2025-08-02 07:15:00,SL_TRAIL
TREND,SHORT,-0.63,2025-08-02 11:15:00,SL_TRAIL
SWING,SHORT,3.0,2025-08-02 16:30:00,TP_HIT
SWING,SHORT,3.0,2025-08-02 16:30:00,TP_HIT
SWING,SHORT,3.0,2025-08-02 17:45:00,TP_HIT
TREND,SHORT,1.58,2025-08-02 19:30:00,SL_TRAIL
TREND,SHORT,-0.47,2025-08-03 00:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-08-03 07:30:00,SL_HIT
SWING,SHORT,-2.0,2025-08-03 07:45:00,SL_HIT
SWING,SHORT,-2.0,2025-08-03 08:00:00,SL_HIT
SWING,SHORT,-2.0,2025-08-03 22:00:00,SL_HIT
TREND,LONG,0.8,2025-08-04 00:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-08-04 00:15:00,SL_HIT
SWING,SHORT,-2.0,2025-08-04 00:30:00,SL_HIT
TREND,LONG,-0.13,2025-08-04 02:00:00,SL_TRAIL
TREND,LONG,0.11,2025-08-04 05:15:00,SL_TRAIL
TREND,LONG,0.46,2025-08-04 13:30:00,SL_TRAIL
TREND,LONG,-0.14,2025-08-04 14:30:00,SL_TRAIL
SWING,LONG,3.0,2025-08-04 17:00:00,TP_HIT
SWING,LONG,3.0,2025-08-04 17:00:00,TP_HIT
SWING,LONG,3.0,2025-08-04 17:00:00,TP_HIT
TREND,LONG,0.79,2025-08-04 18:30:00,SL_TRAIL
TREND,LONG,0.26,2025-08-04 23:45:00,SL_TRAIL
TREND,LONG,-0.9,2025-08-05 01:30:00,SL_TRAIL
SWING,LONG,-2.0,2025-08-05 03:00:00,SL_HIT
SWING,LONG,-2.0,2025-08-05 03:00:00,SL_HIT
SWING,LONG,-2.0,2025-08-05 04:00:00,SL_HIT
SWING,LONG,-2.0,2025-08-05 07:30:00,SL_HIT
SWING,LONG,-2.0,2025-08-05 07:30:00,SL_HIT
SWING,LONG,-2.0,2025-08-05 07:30:00,SL_HIT
TREND,LONG,-0.49,2025-08-05 12:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-08-05 18:30:00,SL_HIT
SWING,LONG,-2.0,2025-08-05 18:45:00,SL_HIT
SWING,LONG,-2.0,2025-08-05 22:00:00,SL_HIT
TREND,SHORT,1.96,2025-08-05 23:00:00,SL_TRAIL
TREND,SHORT,0.4,2025-08-06 05:00:00,SL_TRAIL
TREND,SHORT,-0.31,2025-08-06 13:30:00,SL_TRAIL
TREND,SHORT,-0.97,2025-08-06 14:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-08-06 14:45:00,SL_HIT
SWING,SHORT,-2.0,2025-08-06 15:30:00,SL_HIT
SWING,SHORT,-2.0,2025-08-06 15:45:00,SL_HIT
SWING,SHORT,-2.0,2025-08-07 00:30:00,SL_HIT
TREND,LONG,-0.18,2025-08-07 01:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-08-07 01:15:00,SL_HIT
TREND,LONG,-0.65,2025-08-07 01:45:00,SL_TRAIL
TREND,LONG,2.26,2025-08-07 10:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-08-07 10:00:00,SL_HIT
SWING,LONG,3.0,2025-08-07 10:00:00,TP_HIT
SWING,LONG,3.0,2025-08-07 10:00:00,TP_HIT
TREND,LONG,0.65,2025-08-07 14:15:00,SL_TRAIL
TREND,LONG,-0.58,2025-08-07 16:45:00,SL_TRAIL
SWING,LONG,3.0,2025-08-07 19:45:00,TP_HIT
SWING,LONG,3.0,2025-08-07 19:45:00,TP_HIT
SWING,LONG,3.0,2025-08-07 19:45:00,TP_HIT
TREND,LONG,3.63,2025-08-08 00:15:00,SL_TRAIL
TREND,LONG,-0.86,2025-08-08 01:00:00,SL_TRAIL
TREND,LONG,-1.79,2025-08-08 05:15:00,SL_TRAIL
TREND,LONG,0.75,2025-08-08 08:30:00,SL_TRAIL
TREND,LONG,-0.5,2025-08-08 12:00:00,SL_TRAIL
TREND,LONG,0.09,2025-08-08 13:30:00,SL_TRAIL
TREND,LONG,0.06,2025-08-08 13:45:00,SL_TRAIL
TREND,LONG,-0.85,2025-08-08 14:15:00,SL_TRAIL
TREND,LONG,-0.96,2025-08-08 15:30:00,SL_TRAIL
SWING,LONG,3.0,2025-08-08 17:30:00,TP_HIT
SWING,LONG,3.0,2025-08-08 17:30:00,TP_HIT
SWING,LONG,3.0,2025-08-08 17:30:00,TP_HIT
TREND,LONG,2.42,2025-08-08 21:15:00,SL_TRAIL
TREND,LONG,1.53,2025-08-09 05:00:00,SL_TRAIL
TREND,LONG,-0.13,2025-08-09 05:15:00,SL_TRAIL
SWING,LONG,3.0,2025-08-09 05:15:00,TP_HIT
SWING,LONG,3.0,2025-08-09 05:15:00,TP_HIT
SWING,LONG,3.0,2025-08-09 05:15:00,TP_HIT
TREND,LONG,-1.16,2025-08-09 06:45:00,SL_TRAIL
TREND,LONG,0.77,2025-08-09 13:00:00,SL_TRAIL
TREND,LONG,-0.81,2025-08-09 14:00:00,SL_TRAIL
SWING,LONG,3.0,2025-08-09 18:45:00,TP_HIT
TREND,LONG,2.21,2025-08-09 22:45:00,SL_TRAIL
TREND,LONG,-0.22,2025-08-10 02:15:00,SL_TRAIL
TREND,LONG,-0.76,2025-08-10 06:15:00,SL_TRAIL
